text,headlines,Predicted_headline,Rouge_R1,Rouge_R2,Rouge_RL,BLEU
a man has been arrested in the us state of florida for possessing cocaine that was hidden inside cookie monster doll the man was arrested when police officials searched his car upon smelling marijuana and found the doll suspecting that the doll seemed heavier than it should be officials found packages inside it that contained cocaine.,cocaine found hidden inside cookie monster doll,a man has been arrested in the us state of florida for possessing cocaine that was hidden inside the cookie monster doll<q>the man was arrested when police officials searched his car upon smelling marijuana and found the doll suspecting that the doll seemed heavier than it should,0.25,0.1111111111111111,0.21428571428571427,0.11385988964970627
the gaza strip only operating power plant was shut down on wednesday due to severe shortage of fuel leaving the disputed palestinian territory in complete blackout according to reports gaza has been suffering from an energy crisis since mid-april due to dispute between palestinian militant group hamas and president mahmoud abbas over taxes.,full blackout in palestinian territory amid fuel shortage,gaza has been suffering from an energy crisis since mid-april due to dispute between hamas and president mahmoud abbas over taxes,0.0,0.0,0.0,0.0
a russian court has handed prison sentences ranging from 11 to 20 years to five chechen men found guilty of killing president vladimir putin vocal critic and opposition leader boris nemtsov in 2015 the group reportedly was paid $250 000 for the assassination lawyers representing nemtsov family claimed that senior figures within chechnya who are loyal to putin ordered the killing.,killer of putin critic nemtsov sentenced to 20 years in jail,a russian court has handed prison sentences ranging from 11 to 20 years to five chechen men found guilty of killing president vladimir putin<q>lawyers for nemtsov family claimed senior figures within chechnya who are loyal to putin ordered the killing,0.2641509433962264,0.07843137254901962,0.1509433962264151,0.11085434134712652
market regulator sebi has directed goldmine agro and its directors to refund investors money that it had raised illegally sebi also imposed ban on the firm and its directors from accessing capital markets for four years after the refund sebi observed that securities issued by the firm required compulsory listing on recognised stock exchanges which it failed to do.,sebi orders goldmine agro directors to refund investors,regulator sebi imposed ban on the firm and its directors from accessing capital markets for four years after the refund,0.21428571428571425,0.0,0.21428571428571425,0.6223329772884784
singer ariana grande has been made the first honorary citizen of manchester city in uk ariana was praised for returning to perform at the one love manchester concert less than two weeks after the terror attack on her earlier concert in manchester which killed 22 people she also reportedly raised around a¢aa¹16.5 crore for fund to help the victims.,ariana grande made first honorary citizen of manchester city,ariana grande has been made the first honorary citizen of manchester city<q>the singer returned to perform at the one love manchester concert less than two weeks after the terror attack on her earlier concert in manchester which killed 22 people,0.35294117647058826,0.24489795918367344,0.35294117647058826,0.11875589626266557
 butterfly new song from the shah rukh khan and anushka sharma starrer jab harry met sejal has been released the song has been composed by pritam with vocals by aaman trikha nooran sisters dev negi sunidhi chauhan and lyrics by irshad kamil directed by imtiaz ali the film is scheduled to release on august 4., butterfly song from srk anushka jab harry met sejal out,the song has been composed by pritam with vocals by aaman trikha nooran sisters<q>the film is scheduled to release on august 4,0.058823529411764705,0.0,0.058823529411764705,0.4428500142691474
pro-gorkhaland protestors on thursday attacked west bengal tourism minister gautam deb car as the agitation for separate state entered its 29th day further several government properties were vandalised in darjeeling and the minister claimed that the centre was encouraging such incidents however the protestors denied involvement in cases of vandalism and demanded cbi probe.,minister car attacked buildings damaged over gorkhaland,protestors attacked west bengal tourism minister gautam deb car<q>the minister claimed that the centre was encouraging such incidents,0.2222222222222222,0.0,0.14814814814814817,0.6076795808137692
two humanoid robots han and sofia discussed future of humanity in hong kong tech conference as han mentioned humans are not necessarily the most ethical creatures sophia countered saying humans have ability to reflect and self-modify sofia also insisted her aim was to work together with people before han joked that robots goal was to take over the world.,two robots debate future of humans at hong kong tech show,sophia insisted her aim was to work together with people before han joked that robots goal was to take over the world,0.060606060606060615,0.0,0.060606060606060615,0.46173663094410267
nasa recently captured sunspot temporary area of intense magnetic field on sun which is larger in size than earth these spots are cooler 700-4 200aa°c compared to surrounding surface 500aaºc making them visible as dark spots sunspots are common but less frequent as we head toward solar minimum low solar activity period during sun 11-year cycle nasa said.,sunspot larger than earth captured by nasa,nasa recently captured a temporary area of intense magnetic field on sun which is larger in size than earth,0.3846153846153846,0.08333333333333333,0.23076923076923078,0.34772504705825924
us spaceflight company moon express the first ever private firm to receive government approval for commercial space mission has revealed its plans to mine the moon surface by 2020 the mission named lunar outpost will send robots to mine for water and minerals followed by another mission named harvest moon that will bring the samples back to earth.,us firm moon express reveals plan to mine the moon by 2020,moon express is the first private firm to receive government approval for commercial space mission<q>the us spaceflight company has revealed its plans to mine the moon surface by 2020,0.5581395348837209,0.29268292682926833,0.4651162790697674,0.10045308603361432
a twitter search for facts related to delhi university du throws up adult and pornographic content after some genuine posts users said according to experts some websites make use of the loopholes in the search engines to divert the huge online traffic generated by du admissions to such links by including du related terms in their search keywords ,twitter search for delhi university shows adult content,some websites make use of the loopholes in the search engines to divert the huge online traffic generated by du admissions,0.06896551724137931,0.0,0.06896551724137931,0.4671379777282001
royal bank of scotland rbs has announced that it will pay $5.5 billion a¢aa¹35 400 crore to settle us investigation linked to the 2008 financial crisis rbs was accused of mis-selling $32 billion in mortgage-backed securities before the crisis notably rbs needs to resolve multiple legal cases so the british government can sell its 70% stake in the bank.,rbs to pay $5.5 bn to resolve 2008 financial crisis probe,rbs was accused of mis-selling $32 billion in mortgage-backed securities,0.08333333333333333,0.0,0.08333333333333333,0.5962494769762219
the fishermen community in mumbai has objected to brihanmumbai municipal corporation plans of reclaiming 300 acres of the bay area at cuffe parade to build recreational park the akhil maharashtra machhimar kriti samiti has stated that the move is likely to affect the livelihood of 20 000 fishermen since the area is used to park around 400 boats ,fishermen object to proposed 300-acre park in south mumbai,the move is likely to affect the livelihood of 20 million fishermen<q>the area is used to park around 400 acres,0.25000000000000006,0.0,0.18749999999999997,0.5946035575013605
diesel and petrol prices have been reduced by a¢aa¹1.66 and a¢aa¹1.77 per litre respectively in mumbai after the central government revoked state specific cess on fuel additionally the price of cooking gas has been reduced by a¢aa¹11 per cylinder the price reduction would benefit all cities and towns that charged octroi on fuel said federation of all-maharashtra petrol dealers association.,diesel petrol prices reduced in mumbai post gst,the central government revoked state specific cess on fuel in mumbai<q>the price of cooking gas has been reduced by [UNK] per litre,0.25,0.06666666666666667,0.125,0.25098621243978964
theatre artistes in bengaluru will showcase performances in front of the kh kala soudha auditorium in protest against shutting down of the affordable theatre space this comes after the ngo running the auditorium refused to pay the rent when the bruhat bengaluru mahanagara palike bbmp increased it from a¢aa¹10 000 to a¢aa¹40 000 ,bengalureans campaign to save affordable theatre space,the ngo running the auditorium refused to pay the rent when the bruhat bengaluru mahanagara palike bbmp increased it from [UNK] to [UNK],0.06666666666666667,0.0,0.06666666666666667,0.4386913376508308
reacting to french footballer antoine griezmann new haircut user tweeted griezmann shocks the world by sporting possibly the worst haircut in history other users reacted with tweets like antoine griezmann new haircut no words and griezmann looking like he refusing to shower until he completes his move to united out of solidarity ,history worst possible haircut tweets user on griezmann,antoine griezmann looks like he refusing to shower until he completes his move to united out of the club<q>other users react with tweets like griezmann looking like he refused to shower<q>griezmann surprised the world by sporting possibly the worst haircut in history,0.2592592592592593,0.0,0.07407407407407408,0.5623413251903491
a rashtriya swayamsevak sangh rss worker was killed and an rss office was set on fire in separate incidents on tuesday in kerala kannur district according to reports the organisation has blamed the attack on members of communist party of india marxist earlier four cpi members were injured after an explosion in kannur district on the same day ,one killed rss office torched in kerala,a rashtriya swayamsevak sangh rss worker was killed and an rss office was set on fire<q>the organisation has blamed the attack on communist party of india,0.17142857142857143,0.06060606060606061,0.17142857142857143,0.24232627169060797
uttar pradesh municipal committee of rampur website was reportedly hacked on wednesday by person claiming to be kashmiri and displayed messages demanding freedom for kashmir a¢aai am kashmiri its my crime am muslim kill me and call it collateral damage imprison me and call it security measures message posted by the hacker read ,up civic body website hacked post demands freedom for k,the website was reportedly hacked on wednesday by person claiming to be kashmiri<q>the hacker posted messages demanding freedom for kashmir,0.37499999999999994,0.13333333333333333,0.37499999999999994,0.29176300840900804
jawaharlal nehru university students union jnusu members staged protest outside delhi police headquarters on monday demanding strict police action to prevent incidents of mob violence in delhi the jnusu claimed that the police and the government are maintaining criminal silence and helping the culprits run away or pressuring the victims family for compromise .,jnusu members stage protests against mob violence in delhi ,jnusu members staged protest outside delhi police headquarters on monday demanding strict police action,0.43478260869565216,0.2857142857142857,0.43478260869565216,0.35831291876413535
ola and uber drivers have sought bjp support in scrapping strict clauses from mumbai new city taxi scheme which aims to provide level-playing field for all types of cabs under this scheme the permit fee for ola and uber drivers reportedly ranges from a¢aa¹25 000 to a¢aa¹2.61 lakh while no such fee is levied on black-and-yellow and cool cab drivers.,ola uber demand changes in mumbai city taxi scheme,the permit fee for ola and uber drivers reportedly ranges from [UNK]00 to [UNK] lakh<q>no such fee is levied on black-and-yellow and cool cab drivers,0.10256410256410256,0.0,0.10256410256410256,0.4924790605054523
activists across karnataka have slammed nationalised banks for promoting hindi and ignoring kannada the regional language many have claimed that those who speak only kannada are at disadvantage and cannot receive basic banking instructions in their language notably the reserve bank of india rbi has mandated the inclusion of regional languages for all printed material ,activists demand inclusion of kannada in karnataka banks,activists have slammed nationalised banks for promoting hindi and ignoring the regional language<q>the reserve bank of india has mandate the inclusion of regional languages,0.23529411764705882,0.0625,0.1764705882352941,0.26970223719007375
the indian women hockey team reached the quarter-finals of the hockey world league semi-final after defeating the chilean women team 1-0 on wednesday india preeti dubey scored the only goal of the match the indian team will next play argentina on july 16 in the quarter-finals of the tournament.,indian women hockey team reaches hwl semi-final quarters,the indian women hockey team beat the chilean women team 1-0 on wednesday<q>india preeti dubey scored the only goal of the match,0.23529411764705882,0.1875,0.23529411764705882,0.09043565779655338
cricketer gautam gambhir who was blessed with his second child on june 21 has shared picture of his daughters on twitter naming his newborn daughter anaiza gambhir who got married in october 2011 already has three-year-old daughter named aazeen the cricketer captioned the picture two little princess who rule our hearts aazeen and anaiza ,gambhir shares picture of daughters names newborn anaiza ,gautam gambhir was blessed with his second child on june 21,0.10526315789473685,0.0,0.10526315789473685,0.5491004867761125
former wwe wrestler and current coo triple has invited floyd mayweather and conor mcgregor to wwe saying there are plenty of microphones at monday night raw at their first face-off mcgregor wore suit with you stripes and said he in fu ing tracksuit he can even afford suit anymore mayweather then took out $100 million cheque.,triple invites conor mcgregor floyd mayweather to wwe,former wwe wrestler and current coo triple has invited floyd mayweather and conor mcgregor to wwe saying there are plenty of microphones at monday night raw<q>mayweather then took out $100 million cheque cheque,0.3720930232558139,0.14634146341463417,0.2790697674418604,0.34958959135297185
an off-duty delhi police constable was shot at and another was hit with pistol butt by man who claimed to be gangster in front of housing colony in narela on wednesday night the incident happened after the two constables who were in their private vehicle asked the accused to move his car which reportedly angered him., police constable shot at in delhi road rage incident,an off-duty delhi police constable was shot at and another was hit with pistol butt<q>the incident happened after the constables asked the accused to move his car,0.30769230769230765,0.1081081081081081,0.2564102564102564,0.3370346671329419
former manchester united captain wayne rooney scored long-range goal 34 minutes into his first game back for his childhood club everton while playing friendly against tanzanian side gor mahia on thursday rooney received the ball 40 yards out before taking couple of touches and unleashing long-range shot that flew into the goal far post.,rooney scores with long-range shot on everton return,former manchester united captain wayne rooney scored long-range goal 34 minutes into his first game back for his childhood club everton on thursday<q>rooney was playing a friendly against tanzanian side gor mahia on thursday,0.26086956521739135,0.0909090909090909,0.2173913043478261,0.5695988432761473
a couple taken to court by travel giant thomas cook face aa£3 744 a¢aa¹3 lakh in legal costs after they made fake claims about falling ill during holiday the couple sought aa£10 000 a¢aa¹8 lakh in damages from thomas cook three years after the holiday claiming that the family had suffered gastroenteritis during the trip.,couple face a¢aa¹3.1l legal bill on losing holiday sickness case,the couple made fake claims about falling ill during holiday<q>they claimed that the family suffered gastroenteritis during the trip<q>thomas cook took them to court by travel giant thomas cook,0.0851063829787234,0.0,0.0851063829787234,0.48217764100758403
the german military has launched new aviation cyber expertise after government-funded research revealed that hackers could seize command of military aircraft with equipment worth as low as a¢aa¬5 000 the initiative will include investing in technical research and raising awareness about the threat to aviation security from hacking operations german defence ministry said.,german military aircraft can be hacked using tech worth a¢aa¬5k,government-funded research revealed that hackers could seize command of military aircraft with equipment worth as low as [UNK]<q>the initiative will include investing in technical research and raising awareness about the threat to aviation security,0.12,0.041666666666666664,0.12,0.2094108425209914
at least 12 people were killed and 40 others were injured on wednesday as two suicide bombers blew themselves in northern cameroon near the nigerian border according to officials no group has claimed responsibility for the attack but the region has been frequent target of boko haram militants in recent years.,12 killed 40 injured in twin cameroon bombing,no group has claimed responsibility for the attack<q>the region has been frequent target of boko haram militants in recent years,0.06666666666666667,0.0,0.06666666666666667,0.4518010018049224
uk pm theresa may has revealed that she cried little tear after learning from the exit polls that she had failed to win an overall majority in last month snap elections describing the loss as complete shock may said she did not watch the exit polls herself as she had bit of superstition about things like that ,i shed little tear over election loss uk pm theresa may,uk pm theresa may reveals she cried little tear after learning from exit polls that she had failed to win an overall majority<q>may said she did not watch the exit polls herself as she had bit of superstition,0.2352941176470588,0.163265306122449,0.15686274509803924,0.06501609374991425
investment company investimentos has agreed to sell 86% stake in havaianas flip-flop maker alpargatas to the investment firms of brazil most prominent banking families for $1.1 billion a¢aa¹7 000 crore according to regulatory filings proceeds from the sale will reportedly help repay debt and speed up payments on the $3.21 billion a¢aa¹20 500 crore fine linked to corruption probe ,86% stake in brazil flip-flop maker sold for a¢aa¹7000 crore,investment company investimentos has agreed to sell 86- stake in havaianas flip-flop maker alpargatas<q>proceeds from the sale will reportedly help repay debt and speed up payments on the $3.21 billion fine linked to corruption,0.23076923076923078,0.16,0.23076923076923078,0.27105688671764916
the bcci has clarified that former india pacer zaheer khan has been appointed as consultant on overseas tour-to-tour basis and not as full-time bowling coach of the indian cricket team the board added that the appointments of rahul dravid who is the overseas batting consultant and zaheer were made after discussion with new head coach ravi shastri.,zaheer not bowling coach only consultant for overseas tours,zaheer khan has been appointed as consultant on overseas tour-to-tour basis and not as full-time bowling coach of the indian cricket team,0.4117647058823529,0.125,0.23529411764705882,0.3375804740497263
the great red spot on jupiter is believed to be solar system largest storm being 16 000-km-wide big enough to swallow three earths models predict the storm gets its reddish hues due to hydrogen sulphur and ammonia-based compounds studied by astronomers since 1600s an exact cause of the swirling storm with winds peaking at 640 kmph is still not ascertained ,what is the great red spot solar system largest storm ,an exact cause of the storm with winds peaked at 640 kmph is still unknown<q>the storm is believed to be the largest in the solar system,0.3157894736842105,0.05555555555555555,0.21052631578947364,0.2881761264465535
actor ranbir kapoor said that if his film fails and he making money out of it he ll pay back the distributors he added that it healthy exercise but depends from film to film like when mera naam joker released distributors incurred losses so when bobby released my grandfather raj kapoor gave bigger share to distributors than exhibitors added ranbir.n,i ll pay back the distributors if my film fails says ranbir,ranbir kapoor said that if his film fails he will pay back the distributors<q>he added that it healthy exercise but depends from film to film,0.41025641025641024,0.21621621621621623,0.2564102564102564,0.1029370476768733
the telangana prohibition and excise department has issued notices to telugu actors and directors asking them to appear before it next week to explain their alleged links to an accused in drug racket selling high-end narcotics some of the names came out during interrogation of the arrested accused there were also some evidence against few others said an official.,telugu actors issued notice to explain link with drug dealer,the hyderabad prohibition and excise department has issued notices to hyderabad actors and directors asking them to appear before it next week<q>some of the names came out during interrogation of the arrested accused in drug racket selling high-end narcotics,0.1923076923076923,0.08,0.15384615384615385,0.5522654621332111
ranbir kapoor has said that he is product of nepotism and it exists in the film industry he added that films have been their family business for 85 years ranbir further said yes it is unfair to lot of people who are way more talented than us but we do get opportunities and we do get the attention ,i product of nepotism it exists in film industry ranbir,ranbir kapoor said that he is product of nepotism and it exists in the film industry<q>added that films have been their family business for 85 years,0.4736842105263158,0.2777777777777778,0.4210526315789473,0.24654222231796943
patanjali group founder baba ramdev on thursday launched private security firm called parakram suraksha private limited in haridwar the company has been launched with the aim of preparing individuals for self and countrya¢aas security ramdev said during the launch he has reportedly hired retired army and police officials to share techniques and provide training to the people recruited ,baba ramdev launches security firm parakram suraksha pvt ltd,the company has been launched with the aim of preparing individuals for self and [UNK] security<q>baba ramdev said he has hired retired army and police officials to share techniques,0.19999999999999998,0.052631578947368425,0.09999999999999999,0.2240750868020436
pakistan on thursday said it was considering india request for the grant of visa to the mother of kulbhushan jadhav for visit to meet her son who was sentenced to death for spying this comes days after union minister sushma swaraj slammed her pakistani counterpart sartaj aziz for not showing the courtesy to acknowledge her letter on the matter.,considering visa application of kulbhushan mother pak,pakistan considering india request for the grant of visa to the mother of kulbhushan jadhav for visit to meet her son who was sentenced to death for spying,0.2857142857142857,0.06060606060606061,0.2285714285714286,0.28517539529041497
wikilleaks has published user manual of an alleged cia hacking tool that allowed smses on android phones to be spied on or redirected the tool has been described as an application called tidecheck that ran on smartphones running android 4.0 to 4.4 and used inshallah as the password once activated it would run in the background listening for events .,cia app to spy on smses used inshallah password wikileaks,wikilleaks has published user manual of an alleged cia hacking tool that allowed smses on android phones to be spied on or redirected,0.24242424242424243,0.0,0.18181818181818182,0.645777692487244
a man from us state of texas was trapped inside an atm and slipped notes to customers via the receipt slot pleading to help him escape the man reportedly left his cellphone in his truck and got stuck while he was changing lock to bank room that led to the atm he was later freed by the police.,man trapped in atm slips notes to customers seeking help,a man from us state of texas was trapped inside an atm<q>he left his cellphone in his truck and got stuck while changing lock<q>he was freed by the police,0.186046511627907,0.0,0.13953488372093023,0.5734090813814468
singer adnan sami shared pictures of his daughter medina sami khan on instagram for the first time since her birth in may this year medina is adnan first child with his third wife roya sami earlier adnan had said have named her after the city of medina which embraced prophet mohammed when he was forced to leave mecca ,adnan shares pic of daughter for first time since her birth,adnan sami shared pictures of his daughter medina on instagram for the first time since her birth in may,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.21951524426618454
filmmaker kushan nandy has said that actress divya dutta role in his upcoming film babumoshai bandookbaaz is not based on late tamil nadu chief minister jayalalithaa our film is fictional so the similarities between divya character and jayalalithaa begin and end with the fact that she plays female politician who is go-getter he added ,divya role in babumoshai bandookbaaz not inspired by amma,filmmaker kushan nandy has said that the actress divya dutta role in his upcoming film is not based on late tamil nadu chief minister jayalalithaa,0.23529411764705882,0.0625,0.23529411764705882,0.28574404296988
actress jacqueline fernandez has shared video where she is seen pole dancing as part of fitness class with pole dance instructor roksolana chubenko jacqueline wrote alongside the video burning the midnight oil the 31-year-old actress has also asked her fans to spot her pet cat in the video ,jacqueline shares video from her pole dancing class,the 31-year-old actress has shared a video of her pole dancing<q>she has also asked her fans to spot her pet cat in the video,0.2777777777777778,0.11764705882352941,0.2777777777777778,0.14203609079723395
ranbir kapoor while being quizzed on internet acronyms during an interview jokingly said that ootd which is originally an acronym for outfit of the day stands for oh oh teri dafli however ranbir knew that tbh is to be honest and ikr stands for know right katrina who was also there said that ranbir cheated in the quiz.,ootd stands for oh oh teri dafli jokes ranbir,ranbir kapoor was being quizzed on internet acronyms during an interview<q>he jokingly said that ootd was originally an acronym for outfit of the day,0.17142857142857146,0.0,0.1142857142857143,0.5721248424548514
actor amitabh bachchan praised cricketer suresh raina workout on twitter after the latter posted video of himself exercising in the gym captioned only your commitment can keep you going the cricketer replied to bachchan tweet posting thank you sir @srbachchan your appreciation means lot you are role model for me learnt from you to never give up ,amitabh bachchan lauds suresh raina workout on twitter,amitabh bachchan praised cricketer suresh raina workout on twitter<q>after the latter posted video of himself exercising in the gym<q>the cricketer responded to bachchan 's appreciation means lot you are role model for me learnt from you to never give up,0.26923076923076916,0.2,0.26923076923076916,0.0818893574657436
akshay kumar took to twitter to share fan rap video on his upcoming film toilet ek prem katha and praised him for the video the fan named abhishek bhatt wrote that he has made the video to thank mr khiladi for always inspiring us the film plot is aligned with the principles of pm narendra modi swachh bharat abhiyaan.,akshay praises fan rap video on toilet ek prem katha ,fan named abhishek bhatt posted the video on twitter to thank mr khiladi for always inspiring us,0.22222222222222224,0.08,0.22222222222222224,0.32406944672724197
a husband is liable to maintain his estranged wife and cannot be allowed to run away from his responsibility delhi court observed the court stated this while directing man to pay maintenance to his wife in domestic violence case complainant is under constant tension and is finding it difficult to live and maintain herself the court said.,husband obligated to maintain estranged wife delhi court,a husband is liable to maintain his estranged wife and can be allowed to run away from his responsibility<q>the court said that while directing man to pay maintenance to his wife in domestic violence case complainant is under constant tension and is finding it difficult to live and maintain herself,0.19999999999999998,0.06896551724137931,0.19999999999999998,0.25446491079089395
cricketer ravindra jadeja has said he did not know what rockstar meant when shane warne called him that during their days in rajasthan royals in 2008 was just thinking don sing song why is he calling me rockstar when met him first didn know he was one of the greatest bowlers in test cricket said jadeja.,warne called me rockstar didn know what it meant jadeja,ravindra jadeja did not know what rockstar meant when shane warne called him<q>he was one of the greatest bowlers in test cricket,0.4117647058823529,0.125,0.17647058823529413,0.3830925177304675
real madrid footballer cristiano ronaldo private yacht was stopped and searched by armed customs officers off the coast of formentera near ibiza on tuesday ronaldo who is on vacation had reportedly rented the yacht and was onboard with his girlfriend georgina rodriguez and other relatives the inspection was apparently routine check that is performed on vessels in the area.,ronaldo yacht stopped at sea searched by tax officials,cristiano ronaldo 's private yacht was stopped and searched by armed customs officers off the coast of formentera near ibiza<q>the inspection was apparently routine check that is performed on vessels in the area,0.22727272727272727,0.047619047619047616,0.22727272727272727,0.24752350428693434
olympic gold-winning shooter abhinav bindra has submitted report to sports minister vijay goel regarding the case of para-athlete kanchanmala pande who was forced to beg in berlin kanchanmala was participating in the para swimming championships in germany where she won silver after borrowing a¢aa¹5 lakh kanchanmala claimed the paralympic committee of india did not give any financial aid ,bindra takes up case of para-athlete forced to beg in berlin,olympic gold-winning shooter abhinav bindra has submitted report to sports minister vijay goel regarding case of para-athlete kanchanmala pande<q>kanchanmala was competing in the para swimming championships in germany where she won silver after borrowing [UNK] lakh,0.2692307692307692,0.12000000000000001,0.23076923076923075,0.11488730101151895
union minister mahesh sharma on thursday said today among us we are fortunate to have another gandhiji in the form of our prime minister narendra modi who is like an inspiration he added he pm started with the promise that the glow of freedom would reach every person in the country his dream is to fulfil the dreams of gandhiji ,we have another gandhi in pm narendra modi culture minister,"india 's prime minister narendra modi is like an inspiration , says union minister mahesh sharma",0.24,0.08695652173913043,0.24,0.33437015248821106
former world number one novak djokovic is considering long break from tennis after an elbow injury forced him to retire from his wimbledon quarter-final match against tomas berdych on wednesday maybe longer rest is necessary not only because of the injury but for my mind as well the 30-year-old serbian said.,djokovic mulls break for body mind post wimbledon exit,novak djokovic is considering long break from tennis after an elbow injury forced him to retire from his wimbledon quarter-final match against tomas berdych on wednesday<q>the 30-year-old serbian said he was considering longer rest because of the injury but for his mind as well as his mind,0.1639344262295082,0.0,0.1311475409836066,0.5595642461260144
referring to bihar cm nitish kumar as genuine leader historian ramachandra guha has called for making kumar the president of the congress party a¢aafor the congress is party without leader and nitish is leader without party a¢aa guha said if congress gives him chance to lead the upa it might have future he added.,nitish kumar genuine leader make him congress prez guha,ramachandra guha has called for making kumar the president of the congress party,0.3636363636363637,0.0,0.18181818181818185,0.6930977286178778
former bcci president anurag thakur on thursday issued an unconditional and unequivocal apology in the supreme court to get relief from contempt proceedings initiated against him thakur was removed from his post by sc in january on charges of perjury and contempt of court for filing false affidavit regarding writing to the icc about the implementation of lodha reforms.,ex-bcci prez thakur issues unconditional apology to sc,thakur was removed from his post in january on charges of perjury and contempt of court for filing false affidavit regarding writing to the icc,0.11764705882352941,0.0,0.11764705882352941,0.5318295896944989
an airbnb host who cancelled woman reservation as she was asian has been fined a¢aa¹3 lakh for racial discrimination and ordered to take course in asian-american studies homestay startup airbnb also permanently banned the host after the incident was reported wouldna¢aat rent it to if were the last person on earth a¢aa the host told her.,airbnb host who cancelled stay over guest race fined a¢aa¹3l,an airbnb host who cancelled woman reservation as she was asian has been fined [UNK] lakh for racial discrimination and ordered to take course in asian-american studies,0.24390243902439027,0.15384615384615383,0.24390243902439027,0.08517399705356635
saturn largest moon titan has the energy resources to support human civilisation the size of us new research suggests titan has thick atmosphere to protect its surface from radiation and liquid on its surface which could drive underwater turbines with tides further shifting sand dunes suggest wind power could be generated apart from possible solar power.,saturn moon titan could power us-sized colony study,new research suggests titan has thick atmosphere to protect its surface from radiation and liquid on its surface which could drive underwater turbines,0.125,0.0,0.125,0.5430321466633391
taiwanese lawmakers on thursday tried to choke each other and threw water bombs during parliament session as the government tried to pass reforms that the opposition party had opposed alleging that the reforms favour the cities and counties faithful to the ruling party the opposition said they were designed to secure support for the party in upcoming regional elections.,taiwanese lawmakers throw water bombs in parliament brawl,taiwanese lawmakers tried to choke each other and threw water bombs during parliament session<q>the opposition party said the reforms favour the cities and counties faithful to the ruling party,0.2564102564102564,0.10810810810810811,0.2564102564102564,0.31194930360587503
canadian pm justin trudeau will appoint former astronaut julie payette as the next governor general the acting head of state and queen elizabeth representative in canada reports said as the first canadian to board the international space station payette has worked with the us and russian space agencies notably the governor general is canada ceremonial commander-in-chief.,canada to appoint former astronaut as acting head of state,julie payette has worked with the us and russian space agencies<q>the governor general is canada ceremonial commander-in-chief,0.06451612903225806,0.0,0.06451612903225806,0.4671379777282001
uber has announced it will merge its russian ride-hailing business with internet giant yandex and end russian operations in $3.7 billion deal yandex is investing $100 million in the new company for 59.3% stake while uber will invest $225 million for 36.6% stake this marks uber second major global retreat after it sold its china operations last year.,uber to exit russia after $3.7-billion merger with yandex,uber has announced it will merge its russian ride-hailing business with internet giant yandex and end russian operations in $3.7 billion<q>yandex is investing $100 million in the new company for 59.3 per cent stake<q>this marks the second major global retreat after it sold its china operations last year,0.2121212121212121,0.0625,0.15151515151515152,0.5418580162342823
the indian cricket team which played its first odi 43 years ago on july 13 1974 has played the most odis in cricket history india has played 917 odis till date winning 465 at success rate of 53.4% india first odi was 55-overs side game against england at leeds which the former lost by four wickets.,india has played most odis in cricket history,india played its first odi 43 years ago on july 13 1974<q>the indian cricket team has played the most odis in cricket history<q>india has won 465 at success rate of 53.4,0.3636363636363636,0.2857142857142857,0.3636363636363636,0.10990311827732124
jamlu the presiding deity of malana village has ordered the closure of guest houses and restaurants to protect its culture panchayat official said malana follows jamlu orders and recently its parliament met to invoke the deity those violating his orders will have to bear the brunt of his curse the official said n,malana deity orders closure of joints and guest houses,jamlu the presiding god of malana village has ordered the closure of guest houses and restaurants to protect its culture,0.48275862068965514,0.14814814814814814,0.41379310344827586,0.42155030936737276
tv-film producer ekta kapoor has said that if the audience does not want to see star kids they will throw them out like bad apples ekta added that no one in bollywood promotes relative or friend but it usually done for the film to get some curiosity value however if the star kid doesn work they aren cast again.,audiences can throw star kids out like bad apples says ekta,tv-film producer ekta kapoor said that if the audience does not want to see star kids they will throw them out like bad apples<q>ekta added that no one in bollywood promotes relative or friend but it usually done for the film to get some curiosity value,0.3,0.13793103448275862,0.26666666666666666,0.05833358915633004
actor tiger shroff pays tribute to late singer michael jackson in beparwah new song from the upcoming film munna michael the song has been composed by gourov roshin with vocals by siddharth basrur nandini deb and lyrics by kumaar also starring nawazuddin siddiqui and nidhhi agerwal the action dance film is scheduled to release on july 21 ,munna michael song beparwah pays tribute to michael jackson,the song has been composed by gourov roshin with vocals by siddharth basrur basrur basrur<q>the action dance film is scheduled to release on july 25,0.1111111111111111,0.0,0.1111111111111111,0.5124576721246791
actor saif ali khan first look from his upcoming film kaalakaandi has been unveiled talking about the film saif said kaalakaandi with its slightly maharashtrian twang talks about the many kaands that go on here the mix-ups and the snafus directed by akshat verma the film is scheduled to release on september 8.,saif ali khan first look from kaalakaandi unveiled,the film is scheduled to release on september 8<q>saif ali khan 's first look from his upcoming film has been unveiled,0.4516129032258065,0.27586206896551724,0.4516129032258065,0.2523929589490575
censor board chief pahlaj nihalani has said that there was no pressure on the board from the government to remove words like cow gujarat from the documentary based on nobel laureate amartya sen he said that the words were offensive and added referring so insensitively to our politics and religion could result in serious breach in harmony of the country ,no govt pressure to censor cow gujarat in sen film pahlaj,censor board chief pahlaj nihalani has said there was no pressure on the board to remove the words from the documentary based on nobel laureate amartya sen,0.3157894736842105,0.0,0.21052631578947367,0.6865890479690392
